id,order_no,product_name,unit,quantity,unit_price,total_price,remark
4960,"20240406008","牛P红虫颗粒
小","包",5,2.5,12.5,""
4961,"20240406008","两用支架","个",8,1.6,12.8,""
4962,"20240406008","伙食米","瓶",5,5.6,28,""
4963,"20240406008","PE线","盘",4,18,72,""
4964,"20240406008","100米线","盘",10,5,50,""
4965,"20240410002","鱼浪酒米","瓶",5,2.5,12.5,""
4966,"20240410002","佳格头灯","个",4,18,72,""
4967,"20240410002","野战蓝鲫","包",5,6.5,32.5,""
4968,"20240410002","虾笼","个",5,13,65,""
4969,"20240410002","绿线","把",5,5,25,""
4970,"20240417002","糠饼","个",5,9,45,""
4971,"20240417002","蚯蚓","盒",30,2,60,""
4972,"20240502008","全能腥","包",5,8,40,""
4973,"20240502008","全能香","包",10,8,80,""
4974,"20240502008","糠饼","个",10,9,90,""
4975,"20240502008","蚯蚓","盒",40,2,80,""
4976,"20240502008","4.5米线组","付",20,2.5,50,""
4977,"20240502008","邓刚浮钓链","包",5,14.5,72.5,""
4978,"20240502008","菜柏饼","包",30,7.8,234,""
4979,"20240502008","颗粒","包",10,1.2,12,""
4980,"20240505007","纯玉米窝","包",5,6,30,""
4981,"20240505007","虾笼","个",20,13,260,""
4982,"20240505007","甜玉米","瓶",4,5,20,""
4983,"20240505007","串钩坨","个",30,0.65,19.5,""
4984,"20240505007","傲湖太空豆","包",10,0.65,6.5,""
4985,"20240505007","大号木抄网","个",5,13,65,""
4986,"20240505007","绿线","把",18,1,18,""
4987,"20240313003","铁耙网","个",5,18,90,""
4988,"20240313003","竹耙网","个",5,19,95,""
4989,"20240313003","粗线网子","个",10,7,70,""
4990,"20240313003","电网子","个",20,1.8,36,""
4991,"20240313003","一字豪","个",50,2,100,""
4992,"20240313003","钢蛋2号","包",10,6.7,67,""
4993,"20240403011","一字毫","个",160,2,320,""
4994,"20240403011","饵料球","个",500,0.12,60,""
4995,"20240414007","铁耙抄网","个",2,28,56,""
4996,"20240414007","大号木抄网","个",5,13,65,""
4997,"20240414007","蚯蚓","盒",114,2,228,""
4998,"20240414007","中号木抄网","个",5,9,45,""
4999,"20240414007","运费","件",2,5,10,""
5000,"20240510004","虾笼","个",50,13,650,""
5001,"20240510004","绿线","把",131,1,131,""
5002,"20240510004","毫须","件",4,90,360,""
5003,"20240702001","7m麻毫","个",1,60,60,""
5004,"20240702001","中号","个",2,23,46,""
5005,"20240702001","小号","个",2,13,26,""
5006,"20240702001","搬网","个",2,80,160,""
5007,"20240702001","木抄网","个",10,13,130,""
5008,"20240702001","中号木抄网","个",5,9,45,""
5009,"20240702001","虾网","个",12,3.8,45.6,""
5010,"20240702001","长虾网","个",10,5.5,55,""
5011,"20240702001","粗线虾网","个",10,7,70,""
5012,"20240702001","一次性雨衣","件",10,4.2,42,""
5013,"20240702001","春雨雨衣","套",5,28,140,""
5014,"20240727011","蚯蚓","盒",100,2,200,""
5015,"20240929003","大号木抄网","个",10,13,130,""
5016,"20240929003","中号木抄网","个",10,9,90,""
5017,"20240929003","密木抄网","个",5,9,45,""
5018,"20240929003","防鸟网 长头","条",40,17,680,""
5019,"20240929003","中长","条",40,8.5,340,""
5020,"20241026003","长头鸟网","条",20,17,340,""
5021,"20241026003","好鸟网","条",2,45,90,""
5022,"20241212003","大号木抄网","个",10,13,130,""
5023,"20241212003","防鸟网","条",40,17,680,""
5024,"20241212003","2m网湘","个",3,38,114,""
5025,"20241212003","铁把抄网","个",2,28,56,""
5026,"20241212003","铁把抄网","个",3,29,87,""
5027,"20240330002","8孔伞笼","个",10,10,100,""
5028,"20240330002","魔将双钩","包",20,3.5,70,""
5029,"20240330002","鱼浪酒米","瓶",10,2.5,25,""
5030,"20240330002","野战蓝鲫","包",5,6.2,31,""
5031,"20240330002","4.5米线组","付",40,2.5,100,""
5032,"20240403005","菜柏饼","包",10,8,80,""
5033,"20240403005","草莓方块","包",5,8.3,41.5,""
5034,"20240403005","邓刚浮钓链","包",5,14.5,72.5,""
5035,"20240403005","天元浮钓鲢","包",5,14.5,72.5,""
5036,"20240403005","铅头钩","包",1,5,5,""
5037,"20240403005","龙王恨拉丝
粉","瓶",5,7,35,""
5038,"20240420002","牛P红虫颗粒","包",3,7.5,22.5,""
5039,"20240420002","全能腥","件",5,8,40,""
5040,"20240420002","魔将双钩","包",20,3.5,70,""
5041,"20240420002","无刺","包",10,3.5,35,""
5042,"20240420002","邓刚浮钓链","包",6,14.5,87,""
5043,"20240420002","志强鲢鳙","包",4,12,48,""
5044,"20240420002","改良翻板钩","包",10,3.3,33,""
5045,"20240420002","倍特锋十字
方块钩","包",10,3.5,35,""
5046,"20240420002","川井十字方
块钩","包",5,3.5,17.5,""
5047,"20240420002","糠饼","个",5,9.5,47.5,""
5048,"20240420002","特效王","包",2,5.6,11.2,""
5049,"20240420002","虾丸","包",11,2.5,27.5,""
5050,"20240309008","改良翻板钩","包",15,3.5,52.5,""
5051,"20240309008","牛P红虫颗粒","包",5,7.5,37.5,""
5052,"20240309008","今晚吃鱼","包",5,7,35,""
5053,"20240309008","全能腥","件",5,8,40,""
5054,"20240309008","240克来得快
酒米","瓶",5,2.5,12.5,""
5055,"20240309008","天网伙食米","瓶",10,5.6,56,""
5056,"20240309008","蚯蚓","盒",10,2,20,""
5057,"20240309008","天元鲫","包",5,6,30,""
5058,"20240309008","调位双钩","包",10,2.5,25,""
5059,"20240309008","老鬼南极磷
蚯拉","包",5,8,40,""
5060,"20240313006","黑猫白猫","包",10,6.5,65,""
5061,"20240313006","大速攻","包",8,8.2,65.6,""
5062,"20240313006","小速攻腥版","包",3,4,12,""
5063,"20240313006","巨烽双钩","板",10,5.8,58,""
5064,"20240313006","魔将双钩","包",10,3.5,35,""
5065,"20240320001","蚯蚓","盒",20,2,40,""
5066,"20240320001","黑坑线组","付",10,5,50,""
5067,"20240320001","好糠饼","个",5,9.5,47.5,""
5068,"20240320001","鲜蚯蚓拉","包",5,8,40,""
5069,"20240320001","全能腥","包",10,8,80,""
5070,"20240320001","野战蓝鲫","包",10,6.3,63,""
5071,"20240403008","6孔伞笼","个",5,9,45,""
5072,"20240501003","风神","支",2,45,90,""
5073,"20240501003","风神","支",2,65,130,""
5074,"20240501003","野战蓝鲫","包",10,6.3,63,""
5075,"20240501003","今晚吃鱼","包",5,7,35,""
5076,"20240501003","蚯蚓","盒",10,2,20,""
5077,"20240501003","白鲨酸臭方
块","包",20,8,160,""
5078,"20240501003","菜柏饼","包",10,7.8,78,""
5079,"20240501003","糠饼","个",5,9,45,""
5080,"20240504003","大8孔伞笼","个",2,12,24,""
5081,"20240504003","鲢鳙漂","个",20,0.5,10,""
5082,"20240504003","改良翻板钩","包",5,3.5,17.5,""
5083,"20240504003","魔将双钩","包",10,3.5,35,""
5084,"20240504003","巨烽伊豆双
钩","板",15,5.8,87,""
5085,"20240504003","狼牙手绑钩","板",8,12,96,""
5086,"20240504003","电子漂","套",5,6,30,""
5087,"20240504003","变色电子漂","套",5,9,45,""
5088,"20240504003","桐木漂","支",10,1.5,15,""
5089,"20240504003","不空军鲢鳙","包",4,12,48,""
5090,"20240506004","水上漂","个",11,3.5,38.5,""
5091,"20240506004","大物纳米漂","支",5,4,20,""
5092,"20240506004","纳米大头漂","支",5,3,15,""
5093,"20240506004","改良翻板钩","包",20,3.3,66,""
5094,"20240506004","巨烽双钩","板",20,5.8,116,""
5095,"20240506004","调位双钩","包",10,2.5,25,""
5096,"20240506004","黑坑线组","付",10,5,50,""
5097,"20240506004","红虫螺鲤","包",4,6,24,""
5098,"20240525001","虾满笼","包",5,3.2,16,""
5099,"20240525001","虾饵","包",30,2.5,75,""
5100,"20240525001","志强鲢鳙","包",5,11,55,""
5101,"20240525001","天元邓刚鲢","包",5,14.5,72.5,""
5102,"20240525001","天元嫩玉米","包",5,13,65,""
5103,"20240525001","赛道","包",2,18,36,""
5104,"20240525001","赛道","瓶",2,15,30,""
5105,"20240525001","名捕拉丝粉","瓶",5,6,30,""
5106,"20240525001","拉丝粉","瓶",5,2.8,14,""
5107,"20240525001","鲢鳙铅","个",5,0.65,3.25,""
5108,"20240525001","翻板铅","个",10,0.5,5,""
5109,"20240525001","软心铅","个",5,0.7,3.5,""
5110,"20240525001","矶钓电子漂","套",2,10,20,""
5111,"20240525001","白鲨花篮饵","包",5,8.2,41,""
5112,"20240525001","草莓方块","包",5,8.2,41,""
5113,"20240525001","双笼","盒",2,6.5,13,""
5114,"20240525001","河鱼王","包",10,8,80,""
5115,"20240609008","天元邓刚鲢","包",15,14.5,217.5,""
5116,"20240609008","天元浮钓鲢","包",5,14.5,72.5,""
5117,"20240609008","九一八腥版","包",5,6.5,32.5,""
5118,"20240609008","九一八香经
典 狂拉","包",15,7.8,117,""
5119,"20240609008","野战蓝鲫","包",10,6.3,63,""
5120,"20240609008","易包搞定腥","包",3,12,36,""
5121,"20240609008","全能香","包",15,8,120,""
5122,"20240609008","甜玉米","瓶",5,5,25,""
5123,"20240609008","甜嫩玉米","瓶",10,1.8,18,""
5124,"20240609008","拉丝粉","瓶",5,2.8,14,""
5125,"20240609008","酸臭方块","包",10,8.2,82,""
5126,"20240609008","菜柏饼","包",10,7.8,78,""
5127,"20240609008","黑坑线组
3.6-5.4m","付",30,5,150,""
5128,"20240609008","改良翻板钩","包",10,3.3,33,""
5129,"20240609008","剪刀","把",2,4.6,9.2,""
5130,"20240609008","不锈钢抄网","套",2,22,44,""
5131,"20240609008","纳米漂","支",10,3,30,""
5132,"20240609008","风神","支",2,45,90,""
5133,"20240609008","不锈钢支架","个",2,16,32,""
5134,"20240609008","牛P红虫颗粒","包",3,7.5,22.5,""
5135,"20240609008","调位双钩","包",4,2.5,10,""
5136,"20240609008","大号折叠碗","个",2,4,8,""
5137,"20240828006","白鲨酸臭方
块","包",10,8,80,""
5138,"20240828006","菜柏饼","包",10,7.8,78,""
5139,"20240828006","拉丝粉","瓶",5,2.8,14,""
5140,"20240828006","名捕拉丝粉","瓶",4,6,24,""
5141,"20240828006","天元嫩玉米","包",3,13,39,""
5142,"20240828006","黑坑线组
5.4m","付",10,5,50,""
5143,"20240828006","魔将双钩","包",5,3.5,17.5,""
5144,"20240828006","好糠饼","个",5,9.5,47.5,""
5145,"20240828006","野战蓝鲫","包",10,6,60,""
5146,"20240828006","天网生鲜玉
米","包",5,6.2,31,""
5147,"20240828006","湘霸","包",10,6.6,66,""
5148,"20240828006","甜嫩玉米","瓶",10,1.8,18,""
5149,"20241013007","甜嫩玉米","瓶",5,1.8,9,""
5150,"20241013007","甜玉米","瓶",5,5,25,""
5151,"20241013007","河鱼王","包",10,8,80,""
5152,"20241013007","老坛甜薯果
酸玉米","包",5,8,40,""
5153,"20241013007","湘霸","包",5,6.6,33,""
5154,"20241013007","天网生鲜玉
米","包",5,6.2,31,""
5155,"20241013007","赛道","包",2,18,36,""
5156,"20241013007","野战蓝鲫","包",10,5.8,58,""
5157,"20241013007","1十1草 鲫","瓶",10,4,40,""
5158,"20241013007","来得快4号","包",4,6.5,26,""
5159,"20241013007","巨烽双钩","板",18,5.8,104.4,""
5160,"20241013007","黑坑线组","付",20,5,100,""
5161,"20241013007","舞动天元嫩
玉米","包",3,11,33,""
5162,"20240425004","白鲨酸臭方
块","件",2,320,640,""
5163,"20240425004","菜柏饼","件",1,312,312,""
5164,"20240425004","倒钓钩","包",10,7,70,""
5165,"20240425004","伙食米","瓶",20,5.6,112,""
5166,"20240425004","串钩坨","个",50,0.65,32.5,""
5167,"20240425004","串钩坨","个",50,1.3,65,""
5168,"20240425004","串钩坨","个",50,1.5,75,""
5169,"20240425004","串钩坨","个",50,1.7,85,""
5170,"20240425004","川井十字方
块钩","包",20,3.5,70,""
5171,"20240425004","牛P红虫颗粒","件",1,207,207,""
5172,"20240425004","丹尼富电池","盒",1,85,85,""
5173,"20240425004","蝴蝶钩","个",30,1.2,36,""
5174,"20240425004","天网伙食碎
米","瓶",10,5.6,56,""
5175,"20240425004","神奇小米","瓶",10,4,40,""
5176,"20240425004","西北风维它
米","瓶",10,6.2,62,""
5177,"20240522003","22cm水晶轮","个",20,17,340,""
5178,"20240522003","锐鹰子线钩
袖无刺","包",10,3,30,""
5179,"20240522003","锐鹰子线钩
袖无刺","包",10,3,30,""
5180,"20240522003","锐鹰子线钩
袖有刺","包",10,3,30,""
5181,"20240522003","锐鹰子线钩
袖无刺","包",10,3,30,""
5182,"20240522003","锐鹰子线钩
袖有刺","包",4,3,12,""
5183,"20240522003","鲢鳙铅坠","个",50,1.2,60,""
5184,"20240522003","鲢鱼铅","个",50,1,50,""
5185,"20240522003","白鲨酸臭方
块","件",1,320,320,""
5186,"20240522003","白鲨酸臭方
块","件",2,320,640,""
5187,"20240522003","方块鲢鳙钩","包",30,3.5,105,""
5188,"20240522003","川井十字方
块钩","包",30,3.5,105,""
5189,"20240522003","伙食米","瓶",20,6.8,136,""
5190,"20240522003","500米线","盘",10,18,180,""
5191,"20240522003","特大太空豆","包",1,20,20,""
5192,"20240522003","纵横四方鲤
炮","包",10,20,200,""
5193,"20240523006","丹尼富电池","个",2,85,170,""
5194,"20240523006","纽扣电池","个",1,80,80,""
5195,"20240523006","连接环大","包",1,24,24,""
5196,"20240523006","筏钓杆","支",2,14,28,""
5197,"20240526005","白鲨酸臭方
块","件",4,320,1280,""
5198,"20240526005","川井十字方
块钩","包",40,3.5,140,""
5199,"20240603007","白鲨酸臭方
块","件",2,320,640,""
5200,"20240603007","白鲨酸臭方
块","件",1,320,320,""
5201,"20240603007","1十1 鲤 草","瓶",20,4,80,""
5202,"20240603007","川井十字方
块钩","包",20,3.5,70,""
5203,"20240603007","方块鲢鳙钩
二代","包",40,3.5,140,""
5204,"20240603007","粗线手工网
袋","个",10,7.5,75,""
5205,"20240603007","全磁拉饵盘","个",5,18,90,""
5206,"20240603007","袖套","套",8,10,80,""
5207,"20240603007","蓝凳子","把",5,9.5,47.5,""
5208,"20240603007","串钩坨","个",50,0.7,35,""
5209,"20240603007","伏兵","支",3,45,135,""
5210,"20240603007","伏兵","支",3,48,144,""
5211,"20240603007","伏兵","支",3,52,156,""
5212,"20240603007","豆豆漂","板",1,20,20,""
5213,"20240603007","90公分帆布
包","个",4,45,180,""
5214,"20240603007","乾坤袋","个",5,14,70,""
5215,"20240603007","乾坤袋","个",4,15,60,""
5216,"20240603007","野战蓝鲫","包",20,5.8,116,""
5217,"20240603007","大鲫终结者","包",10,9.8,98,""
5218,"20240603007","三体","包",10,13,130,""
5219,"20240603007","靠背椅","个",5,18,90,""
5220,"20240609001","锐鹰子线钩
袖无刺","包",60,3,180,""
5221,"20240609001","锐鹰子线钩
袖无刺","包",20,2.8,56,""
5222,"20240609001","邓刚浮钓链","件",1,365,365,""
5223,"20240609001","黑猫","包",20,6.3,126,""
5224,"20240609001","王者之战","包",10,8,80,""
5225,"20240609001","菜柏饼","包",1,312,312,""
5226,"20240609001","草莓粉","包",10,2.6,26,""
5227,"20240613002","白鲨酸臭方
块","件",2,320,640,""
5228,"20240613002","白鲨酸臭方
块","件",1,320,320,""
5229,"20240613002","纵横四方升
级版1号","包",5,21,105,""
5230,"20240613002","浮底抽心果
味","包",10,37,370,""
5231,"20240613002","天元浮钓鲢
二代","件",1,260,260,""
5232,"20240613002","西部风老坛
甜薯玉米","件",1,270,270,""
5233,"20240613002","野战蓝鲫","包",20,5.8,116,""
5234,"20240616003","伞脚","个",10,4,40,""
5235,"20240616003","纵横四方鲤
炮6号","包",6,20,120,""
5236,"20240616003","易包搞定腥","包",10,12,120,""
5237,"20240616003","易包搞定香","包",10,12,120,""
5238,"20240616003","蚯蚓","盒",20,2,40,""
5239,"20240616003","草莓方块","件",1,320,320,""
5240,"20240616003","牛B水大瓶","瓶",10,7,70,""
5241,"20240616003","仿生串钩","包",60,2.5,150,""
5242,"20240619005","白鲨酸臭方
块","件",2,320,640,""
5243,"20240619005","白鲨酸臭方
块","件",2,320,640,""
5244,"20240619005","菜柏饼","包",1,312,312,""
5245,"20240619005","巨物太空豆","个",1,90,90,""
5246,"20240620003","全能腥","件",1,390,390,""
5247,"20240620003","鲫鱼套餐","包",20,6.4,128,""
5248,"20240620003","240克来得快
酒米","瓶",20,2.3,46,""
5249,"20240620003","海绵电子漂","套",50,4.5,225,""
5250,"20240620003","海绵电子漂","套",30,4.5,135,""
5251,"20240620003","鲢鱼铅坠","个",50,1.45,72.5,""
5252,"20240620003","鲢鱼铅","个",50,1.85,92.5,""
5253,"20240620003","蚯蚓","盒",20,2,40,""
5254,"20240622004","牛P红虫颗粒","件",1,210,210,""
5255,"20240622004","牛P红虫颗粒","件",1,207,207,""
5256,"20240622004","川井十字方
块钩","包",60,3.5,210,""
5257,"20240622004","22cm水晶轮","个",20,17,340,""
5258,"20240702002","蝴蝶钩","个",50,1.2,60,""
5259,"20240702002","白鲨酸臭方
块","件",1,320,320,""
5260,"20240702002","白鲨酸臭方
块","件",2,320,640,""
5261,"20240702002","天元千里香","包",10,15.5,155,""
5262,"20240702002","仿生串钩","包",60,2.5,150,""
5263,"20240702002","西部风老坛
五谷杂粮","包",10,8,80,""
5264,"20240702002","谷子大师","包",20,9,180,""
5265,"20240702002","手把带好","个",10,6,60,""
5266,"20240702002","手把带","个",10,3,30,""
5267,"20240709005","连接环大","包",1,24,24,""
5268,"20240709005","鲢鱼漂","包",1,70,70,""
5269,"20240709005","鲢鱼漂","包",1,50,50,""
5270,"20240709005","感应头灯","个",10,24,240,""
5271,"20240709005","蚯蚓","盒",20,2,40,""
5272,"20240716003","白鲨酸臭方
块","件",2,320,640,""
5273,"20240716003","白鲨酸臭方
块","件",2,320,640,""
5274,"20240716003","牛P红虫颗粒","包",29,7,203,"减一包"
5275,"20240716003","王者之战","包",10,8,80,""
5276,"20240716003","巨无霸","包",10,6.4,64,""
5277,"20240716003","西部风老坛
五谷杂粮","包",10,8,80,""
5278,"20240716003","浮底抽心果
味","包",10,19,190,""
5279,"20240716003","500米线","盘",10,18,180,""
5280,"20240716003","川井十字方
块钩","包",60,3.5,210,""
5281,"20240716003","锐鹰翻板钩","包",40,3,120,""
5282,"20240716003","锐鹰子线钩
袖无刺","包",20,2.8,56,""
5283,"20240716003","锐鹰子线钩
伊豆","包",10,2.8,28,""
5284,"20240716003","河鱼王3号","件",1,288,288,""
5285,"20240718003","湘霸","件",2,165,330,""
5286,"20240718003","好糠饼","件",1,190,190,""
5287,"20240724002","刘志强三体","包",3,11.5,34.5,""
5288,"20240724002","感应头灯","个",20,24,480,""
5289,"20240724002","西部风老坛
甜薯玉米","件",1,270,270,""
5290,"20240724002","西部风老坛
五谷杂粮","件",1,240,240,""
5291,"20240724002","串钩坨","个",200,0.43,86,""
5292,"20240724002","丹尼富电池","盒",1,80,80,""
5293,"20240724002","金海夕","包",10,2.5,25,""
5294,"20240724002","菜柏饼","件",1,312,312,""
5295,"20240725003","伙食米","瓶",20,6.8,136,""
5296,"20240725003","糠饼","件",1,190,190,""
5297,"20240725003","仿生串钩","包",50,2.5,125,""
5298,"20240725003","串钩坨","个",100,0.55,55,""
5299,"20240725003","打勺窝","个",10,1.8,18,""
5300,"20240725003","不锈钢三节
打窝勺","个",10,2.5,25,""
5301,"20240726006","谷子大师","件",1,288,288,""
5302,"20240726006","天元浮钓鲢
二代","件",1,260,260,""
5303,"20240726006","赛道","瓶",5,14,70,""
5304,"20240726006","逍遥青挂饵","瓶",5,15,75,""
5305,"20240726006","复合拉丝粉","瓶",10,10.8,108,""
5306,"20240726006","颗粒鲫 草 
鲤","包",30,1.2,36,""
5307,"20240727009","糠饼","件",2,190,380,""
5308,"20240729005","土肥富钩","包",30,2.8,84,""
5309,"20240729005","串钩坨","个",100,0.55,55,""
5310,"20240729005","100m渔风子","盘",1,20,20,""
5311,"20240729005","蚯蚓","盒",50,2,100,""
5312,"20240731003","好糠饼","件",2,190,380,""
5313,"20240731003","牛P红虫颗粒","件",1,210,210,""
5314,"20240731003","白鲨酸臭方
块","件",1,320,320,""
5315,"20240731003","白鲨酸臭方
块","件",1,320,320,""
5316,"20240731003","速散酒米","件",1,330,330,""
5317,"20240731003","西部风老坛
甜薯玉米","件",1,270,270,""
5318,"20240731003","不锈钢三节
打窝勺","个",10,2.5,25,""
